card_name,topic,snapshot_date,source,score
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-03-13,google_trends,17.7
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-03-14,google_trends,15.4
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-03-15,google_trends,15.9
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-03-16,google_trends,18.5
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-03-17,google_trends,18
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-03-18,google_trends,16.5
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-03-19,google_trends,17.2
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-03-20,google_trends,15.8
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-03-21,google_trends,18.3
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-03-22,google_trends,18.4
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-03-23,google_trends,19
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-03-24,google_trends,18.2
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-03-25,google_trends,16.5
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-03-26,google_trends,18.8
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-03-27,google_trends,18.2
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-03-28,google_trends,15.4
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-03-29,google_trends,16.4
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-03-30,google_trends,17.1
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-03-31,google_trends,18.6
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-04-01,google_trends,15.3
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-04-02,google_trends,18
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-04-03,google_trends,16.1
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-04-04,google_trends,18.4
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-04-05,google_trends,15
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-04-06,google_trends,15.1
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-04-07,google_trends,16.8
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-04-08,google_trends,15.7
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-04-09,google_trends,18
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-04-10,google_trends,16.7
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-04-11,google_trends,15.5
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-04-12,google_trends,17
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-04-13,google_trends,18.7
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-04-14,google_trends,18.6
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-04-15,google_trends,18.7
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-04-16,google_trends,17.7
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-04-17,google_trends,15.5
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-04-18,google_trends,18.3
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-04-19,google_trends,15.9
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-04-20,google_trends,16.1
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-04-21,google_trends,18.2
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-04-22,google_trends,18.1
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-04-23,google_trends,16.1
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-04-24,google_trends,18.8
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-04-25,google_trends,16.6
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-04-26,google_trends,16.3
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-04-27,google_trends,18.8
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-04-28,google_trends,15.9
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-04-29,google_trends,17.4
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-04-30,google_trends,17.1
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-05-01,google_trends,17.8
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-05-02,google_trends,16.5
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-05-03,google_trends,18.1
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-05-04,google_trends,15.1
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-05-05,google_trends,17.1
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-05-06,google_trends,19
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-05-07,google_trends,18.1
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-05-08,google_trends,17.1
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-05-09,google_trends,15.9
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-05-10,google_trends,17.4
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-05-11,google_trends,16.2
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-05-12,google_trends,16.8
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-05-13,google_trends,15.4
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-05-14,google_trends,16.8
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-05-15,google_trends,17.7
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-05-16,google_trends,17.2
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-05-17,google_trends,15.5
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-05-18,google_trends,18.4
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-05-19,google_trends,17.7
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-05-20,google_trends,18.7
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-05-21,google_trends,17.1
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-05-22,google_trends,16.1
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-05-23,google_trends,19
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-05-24,google_trends,18.4
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-05-25,google_trends,15.3
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-05-26,google_trends,17.6
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-05-27,google_trends,16.7
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-05-28,google_trends,15.2
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-05-29,google_trends,17.9
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-05-30,google_trends,15.6
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-05-31,google_trends,16.8
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-06-01,google_trends,18
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-06-02,google_trends,16.9
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-06-03,google_trends,15.4
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-06-04,google_trends,18.2
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-06-05,google_trends,17.8
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-06-06,google_trends,17
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-06-07,google_trends,17.5
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-06-08,google_trends,16.9
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-06-09,google_trends,18.5
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-06-10,google_trends,17.8
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-06-11,google_trends,16.7
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-06-12,google_trends,17.8
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-06-13,google_trends,16.9
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-06-14,google_trends,18.8
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-06-15,google_trends,18.7
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-06-16,google_trends,15.9
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-06-17,google_trends,16.1
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-06-18,google_trends,17.3
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-06-19,google_trends,17.4
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-06-20,google_trends,15.1
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-06-21,google_trends,16.9
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-06-22,google_trends,15.1
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-06-23,google_trends,15.1
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-06-24,google_trends,16.3
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-06-25,google_trends,15.6
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-06-26,google_trends,18.1
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-06-27,google_trends,16.1
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-06-28,google_trends,15.6
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-06-29,google_trends,15.4
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-06-30,google_trends,15.2
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-07-01,google_trends,16.3
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-07-02,google_trends,15.7
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-07-03,google_trends,16
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-07-04,google_trends,15.8
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-07-05,google_trends,16.8
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-07-06,google_trends,15.6
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-07-07,google_trends,16.8
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-07-08,google_trends,17.3
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-07-09,google_trends,17.2
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-07-10,google_trends,16.3
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-07-11,google_trends,18
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-07-12,google_trends,16.8
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-07-13,google_trends,15.2
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-07-14,google_trends,17.9
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-07-15,google_trends,16.6
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-07-16,google_trends,16.8
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-07-17,google_trends,15.5
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-07-18,google_trends,15.4
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-07-19,google_trends,15.1
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-07-20,google_trends,18.4
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-07-21,google_trends,16.1
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-07-22,google_trends,15.7
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-07-23,google_trends,15.9
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-07-24,google_trends,16.2
Dragon Ball Carddass Hondan Part 1 Sealed Box,Dragon Ball Carddass Hondan Part 1 Sealed Box,2026-07-25,google_trends,16.2
Pikachu CoroCoro Comic Promo #025,Pikachu CoroCoro Comic Promo #025,2025-10-29,google_trends,14.3
Pikachu CoroCoro Comic Promo #025,Pikachu CoroCoro Comic Promo #025,2025-10-30,google_trends,17.8
Pikachu CoroCoro Comic Promo #025,Pikachu CoroCoro Comic Promo #025,2025-10-31,google_trends,17.5
Pikachu CoroCoro Comic Promo #025,Pikachu CoroCoro Comic Promo #025,2025-11-01,google_trends,17.7
Pikachu CoroCoro Comic Promo #025,Pikachu CoroCoro Comic Promo #025,2025-11-02,google_trends,17.8
Pikachu CoroCoro Comic Promo #025,Pikachu CoroCoro Comic Promo #025,2025-11-03,google_trends,16.1
Pikachu CoroCoro Comic Promo #025,Pikachu CoroCoro Comic Promo #025,2025-11-04,google_trends,17.3
Pikachu CoroCoro Comic Promo #025,Pikachu CoroCoro Comic Promo #025,2025-11-05,google_trends,14.4
Pikachu CoroCoro Comic Promo #025,Pikachu CoroCoro Comic Promo #025,2025-11-06,google_trends,15.3
Pikachu CoroCoro Comic Promo #025,Pikachu CoroCoro Comic Promo #025,2025-11-07,google_trends,16.7
Pikachu CoroCoro Comic Promo #025,Pikachu CoroCoro Comic Promo #025,2025-11-08,google_trends,15.2
Pikachu CoroCoro Comic Promo #025,Pikachu CoroCoro Comic Promo #025,2025-11-09,google_trends,16.5
Pikachu CoroCoro Comic Promo #025,Pikachu CoroCoro Comic Promo #025,2025-11-10,google_trends,15.2
Pikachu CoroCoro Comic Promo #025,Pikachu CoroCoro Comic Promo #025,2025-11-11,google_trends,15.8
Pikachu CoroCoro Comic Promo #025,Pikachu CoroCoro Comic Promo #025,2025-11-12,google_trends,15.1
Pikachu CoroCoro Comic Promo #025,Pikachu CoroCoro Comic Promo #025,2025-11-13,google_trends,14.1
Pikachu CoroCoro Comic Promo #025,Pikachu CoroCoro Comic Promo #025,2025-11-14,google_trends,16.5
Pikachu CoroCoro Comic Promo #025,Pikachu CoroCoro Comic Promo #025,2025-11-15,google_trends,15.5
Pikachu CoroCoro Comic Promo #025,Pikachu CoroCoro Comic Promo #025,2025-11-16,google_trends,16.1
Pikachu CoroCoro Comic Promo #025,Pikachu CoroCoro Comic Promo #025,2025-11-17,google_trends,16.2
Pikachu CoroCoro Comic Promo #025,Pikachu CoroCoro Comic Promo #025,2025-11-18,google_trends,16.8
Pikachu CoroCoro Comic Promo #025,Pikachu CoroCoro Comic Promo #025,2025-11-19,google_trends,17.7
Pikachu CoroCoro Comic Promo #025,Pikachu CoroCoro Comic Promo #025,2025-11-20,google_trends,17.2
Pikachu CoroCoro Comic Promo #025,Pikachu CoroCoro Comic Promo #025,2025-11-21,google_trends,17.2
Pikachu CoroCoro Comic Promo #025,Pikachu CoroCoro Comic Promo #025,2025-11-22,google_trends,14.5
Pikachu CoroCoro Comic Promo #025,Pikachu CoroCoro Comic Promo #025,2025-11-23,google_trends,14.8
Pikachu CoroCoro Comic Promo #025,Pikachu CoroCoro Comic Promo #025,2025-11-24,google_trends,15.4
Pikachu CoroCoro Comic Promo #025,Pikachu CoroCoro Comic Promo #025,2025-11-25,google_trends,16.6
Pikachu CoroCoro Comic Promo #025,Pikachu CoroCoro Comic Promo #025,2025-11-26,google_trends,16.9
Pikachu CoroCoro Comic Promo #025,Pikachu CoroCoro Comic Promo #025,2025-11-27,google_trends,14.2
Pikachu CoroCoro Comic Promo #025,Pikachu CoroCoro Comic Promo #025,2025-11-28,google_trends,17.8
Pikachu CoroCoro Comic Promo #025,Pikachu CoroCoro Comic Promo #025,2025-11-29,google_trends,15.3
Pikachu CoroCoro Comic Promo #025,Pikachu CoroCoro Comic Promo #025,2025-11-30,google_trends,16.3
Pikachu CoroCoro Comic Promo #025,Pikachu CoroCoro Comic Promo #025,2025-12-01,google_trends,14.7
Pikachu CoroCoro Comic Promo #025,Pikachu CoroCoro Comic Promo #025,2025-12-02,google_trends,15.9
Pikachu CoroCoro Comic Promo #025,Pikachu CoroCoro Comic Promo #025,2025-12-03,google_trends,17.8
Pikachu CoroCoro Comic Promo #025,Pikachu CoroCoro Comic Promo #025,2025-12-04,google_trends,14.5
Pikachu CoroCoro Comic Promo #025,Pikachu CoroCoro Comic Promo #025,2025-12-05,google_trends,14.8
Pikachu CoroCoro Comic Promo #025,Pikachu CoroCoro Comic Promo #025,2025-12-06,google_trends,16.9
Pikachu CoroCoro Comic Promo #025,Pikachu CoroCoro Comic Promo #025,2025-12-07,google_trends,17.7
Pikachu CoroCoro Comic Promo #025,Pikachu CoroCoro Comic Promo #025,2025-12-08,google_trends,15.1
Pikachu CoroCoro Comic Promo #025,Pikachu CoroCoro Comic Promo #025,2025-12-09,google_trends,14.9
Pikachu CoroCoro Comic Promo #025,Pikachu CoroCoro Comic Promo #025,2025-12-10,google_trends,15
Pikachu CoroCoro Comic Promo #025,Pikachu CoroCoro Comic Promo #025,2025-12-11,google_trends,17
Pikachu CoroCoro Comic Promo #025,Pikachu CoroCoro Comic Promo #025,2025-12-12,google_trends,15.6
Pikachu CoroCoro Comic Promo #025,Pikachu CoroCoro Comic Promo #025,2025-12-13,google_trends,15.1
Pikachu CoroCoro Comic Promo #025,Pikachu CoroCoro Comic Promo #025,2025-12-14,google_trends,17.7
Pikachu CoroCoro Comic Promo #025,Pikachu CoroCoro Comic Promo #025,2025-12-15,google_trends,17.8
Pikachu CoroCoro Comic Promo #025,Pikachu CoroCoro Comic Promo #025,2025-12-16,google_trends,16.8
Pikachu CoroCoro Comic Promo #025,Pikachu CoroCoro Comic Promo #025,2025-12-17,google_trends,18
Pikachu CoroCoro Comic Promo #025,Pikachu CoroCoro Comic Promo #025,2025-12-18,google_trends,14.3
Pikachu CoroCoro Comic Promo #025,Pikachu CoroCoro Comic Promo #025,2025-12-19,google_trends,14.7
Pikachu CoroCoro Comic Promo #025,Pikachu CoroCoro Comic Promo #025,2025-12-20,google_trends,14.6
Pikachu CoroCoro Comic Promo #025,Pikachu CoroCoro Comic Promo #025,2025-12-21,google_trends,16
Pikachu CoroCoro Comic Promo #025,Pikachu CoroCoro Comic Promo #025,2025-12-22,google_trends,17.2
Pikachu CoroCoro Comic Promo #025,Pikachu CoroCoro Comic Promo #025,2025-12-23,google_trends,17.3
Pikachu CoroCoro Comic Promo #025,Pikachu CoroCoro Comic Promo #025,2025-12-24,google_trends,14.4
Pikachu CoroCoro Comic Promo #025,Pikachu CoroCoro Comic Promo #025,2025-12-25,google_trends,14.7
Pikachu CoroCoro Comic Promo #025,Pikachu CoroCoro Comic Promo #025,2025-12-26,google_trends,16.5
Pikachu CoroCoro Comic Promo #025,Pikachu CoroCoro Comic Promo #025,2025-12-27,google_trends,16.9
Pikachu CoroCoro Comic Promo #025,Pikachu CoroCoro Comic Promo #025,2025-12-28,google_trends,15.5
Pikachu CoroCoro Comic Promo #025,Pikachu CoroCoro Comic Promo #025,2025-12-29,google_trends,14.1
Pikachu CoroCoro Comic Promo #025,Pikachu CoroCoro Comic Promo #025,2025-12-30,google_trends,14.4
Pikachu CoroCoro Comic Promo #025,Pikachu CoroCoro Comic Promo #025,2025-12-31,google_trends,16.3
Pikachu CoroCoro Comic Promo #025,Pikachu CoroCoro Comic Promo #025,2026-01-01,google_trends,16
Pikachu CoroCoro Comic Promo #025,Pikachu CoroCoro Comic Promo #025,2026-01-02,google_trends,17.5
Pikachu CoroCoro Comic Promo #025,Pikachu CoroCoro Comic Promo #025,2026-01-03,google_trends,15
Pikachu CoroCoro Comic Promo #025,Pikachu CoroCoro Comic Promo #025,2026-01-04,google_trends,16.2
Pikachu CoroCoro Comic Promo #025,Pikachu CoroCoro Comic Promo #025,2026-01-05,google_trends,17.8
Pikachu CoroCoro Comic Promo #025,Pikachu CoroCoro Comic Promo #025,2026-01-06,google_trends,14
Pikachu CoroCoro Comic Promo #025,Pikachu CoroCoro Comic Promo #025,2026-01-07,google_trends,14.6
Pikachu CoroCoro Comic Promo #025,Pikachu CoroCoro Comic Promo #025,2026-01-08,google_trends,16.9
Pikachu CoroCoro Comic Promo #025,Pikachu CoroCoro Comic Promo #025,2026-01-09,google_trends,16.1
Pikachu CoroCoro Comic Promo #025,Pikachu CoroCoro Comic Promo #025,2026-01-10,google_trends,17.6
Pikachu CoroCoro Comic Promo #025,Pikachu CoroCoro Comic Promo #025,2026-01-11,google_trends,15.3
Pikachu CoroCoro Comic Promo #025,Pikachu CoroCoro Comic Promo #025,2026-01-12,google_trends,17.6
Pikachu CoroCoro Comic Promo #025,Pikachu CoroCoro Comic Promo #025,2026-01-13,google_trends,16.2
Pikachu CoroCoro Comic Promo #025,Pikachu CoroCoro Comic Promo #025,2026-01-14,google_trends,16.4
Pikachu CoroCoro Comic Promo #025,Pikachu CoroCoro Comic Promo #025,2026-01-15,google_trends,15.1
Pikachu CoroCoro Comic Promo #025,Pikachu CoroCoro Comic Promo #025,2026-01-16,google_trends,15.7
Pikachu CoroCoro Comic Promo #025,Pikachu CoroCoro Comic Promo #025,2026-01-17,google_trends,16.4
