card_name,grade,snapshot_date,avg_sale_price,median_sale_price,sale_count,active_listing_count,source
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_2,2026-02-13,10.53,10.54,2,18,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,raw,2026-02-13,26.58,26.42,2,27,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_10,2026-02-14,,,0,6,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_9,2026-02-14,,,0,6,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_7,2026-02-14,45.12,45.48,1,13,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_4,2026-02-14,19.5,19.62,2,18,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_2,2026-02-14,10.92,10.91,2,18,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,raw,2026-02-14,25.87,25.94,3,27,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_10,2026-02-15,304.57,303.24,1,6,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_9,2026-02-15,124.12,124.36,1,6,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_7,2026-02-15,47.43,47.09,1,13,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_4,2026-02-15,20.26,20.23,2,19,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_2,2026-02-15,10.76,10.71,2,19,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,raw,2026-02-15,26.73,26.84,3,28,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_10,2026-02-16,,,0,6,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_9,2026-02-16,125.55,124.42,1,6,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_7,2026-02-16,46.96,46.64,1,12,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_4,2026-02-16,21.56,21.66,1,18,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_2,2026-02-16,10.68,10.59,2,18,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,raw,2026-02-16,27.37,27.14,3,29,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_10,2026-02-17,,,0,6,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_9,2026-02-17,,,0,6,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_7,2026-02-17,48.22,47.9,1,13,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_4,2026-02-17,21.46,21.38,1,18,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_2,2026-02-17,10.78,10.77,2,17,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,raw,2026-02-17,25.91,26.08,2,28,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_10,2026-02-18,291.81,294.24,1,6,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_9,2026-02-18,120.48,119.92,1,6,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_7,2026-02-18,49.86,50.32,1,12,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_4,2026-02-18,20.53,20.44,2,17,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_2,2026-02-18,10.73,10.67,2,19,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,raw,2026-02-18,26.98,27.06,3,28,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_10,2026-02-19,,,0,6,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_9,2026-02-19,126.43,127.17,1,6,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_7,2026-02-19,49.59,49.59,1,13,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_4,2026-02-19,20.94,20.73,2,17,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_2,2026-02-19,10.74,10.84,2,19,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,raw,2026-02-19,26.85,26.94,3,29,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_10,2026-02-20,302.93,304.35,1,6,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_9,2026-02-20,128.47,129.02,1,6,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_7,2026-02-20,48.11,48.04,1,13,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_4,2026-02-20,21.85,21.99,1,18,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_2,2026-02-20,10.65,10.65,1,19,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,raw,2026-02-20,26.32,26.08,3,29,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_10,2026-02-21,289.63,288.6,1,6,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_9,2026-02-21,124.89,126.09,1,6,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_7,2026-02-21,49.1,49.46,1,12,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_4,2026-02-21,21.61,21.76,2,19,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_2,2026-02-21,10.34,10.35,1,18,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,raw,2026-02-21,25.78,25.64,2,26,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_10,2026-02-22,,,0,6,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_9,2026-02-22,,,0,6,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_7,2026-02-22,49.95,49.73,1,12,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_4,2026-02-22,20.09,19.96,2,17,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_2,2026-02-22,11.29,11.23,1,18,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,raw,2026-02-22,27.5,27.74,2,27,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_10,2026-02-23,,,0,6,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_9,2026-02-23,,,0,6,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_7,2026-02-23,47.64,47.24,1,12,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_4,2026-02-23,20.51,20.34,2,18,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_2,2026-02-23,10.06,9.97,1,19,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,raw,2026-02-23,26.49,26.23,3,30,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_10,2026-02-24,,,0,6,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_9,2026-02-24,124.95,125.24,1,6,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_7,2026-02-24,47.8,47.82,1,13,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_4,2026-02-24,21.15,21.24,1,17,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_2,2026-02-24,10.72,10.81,2,18,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,raw,2026-02-24,26.51,26.34,3,29,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_10,2026-02-25,,,0,6,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_9,2026-02-25,130.29,130.42,1,6,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_7,2026-02-25,47.25,47.41,1,13,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_4,2026-02-25,20.66,20.75,2,19,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_2,2026-02-25,10.04,10.04,2,17,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,raw,2026-02-25,26.91,26.64,3,29,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_10,2026-02-26,291.02,292.3,1,6,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_9,2026-02-26,121.66,121.29,1,6,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_7,2026-02-26,46.94,46.67,1,12,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_4,2026-02-26,21.58,21.45,1,18,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_2,2026-02-26,10.2,10.28,2,18,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,raw,2026-02-26,26.87,26.62,2,27,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_10,2026-02-27,,,0,6,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_9,2026-02-27,,,0,6,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_7,2026-02-27,45.7,45.45,1,11,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_4,2026-02-27,20.06,19.99,2,17,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_2,2026-02-27,10.55,10.53,2,18,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,raw,2026-02-27,26.93,26.91,2,29,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_10,2026-02-28,282.1,283.73,1,6,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_9,2026-02-28,128.61,129.38,1,6,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_7,2026-02-28,48.73,48.41,1,12,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_4,2026-02-28,19.92,20.09,2,18,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_2,2026-02-28,10.49,10.55,2,18,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,raw,2026-02-28,26.36,26.44,3,29,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_10,2026-03-01,297.82,297.62,1,6,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_9,2026-03-01,125.43,126.24,1,6,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_7,2026-03-01,49.55,49.27,1,12,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_4,2026-03-01,22.24,22.39,2,19,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_2,2026-03-01,10.67,10.67,2,18,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,raw,2026-03-01,26.68,26.89,2,28,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_10,2026-03-02,,,0,6,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_9,2026-03-02,128.05,129.33,1,6,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_7,2026-03-02,46.73,46.74,1,11,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_4,2026-03-02,21.84,21.83,2,17,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_2,2026-03-02,10.18,10.25,2,17,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,raw,2026-03-02,26.78,26.9,2,27,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_10,2026-03-03,303.23,300.36,1,6,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_9,2026-03-03,126.67,126.98,1,6,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_7,2026-03-03,47.42,47.78,1,12,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_4,2026-03-03,20.35,20.15,1,18,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_2,2026-03-03,10.14,10.14,2,18,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,raw,2026-03-03,27.38,27.2,3,29,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_10,2026-03-04,,,0,6,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_9,2026-03-04,,,0,6,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_7,2026-03-04,50.06,50.06,1,12,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_4,2026-03-04,20.86,20.8,1,19,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_2,2026-03-04,9.88,9.84,1,19,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,raw,2026-03-04,27.19,26.92,2,28,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_10,2026-03-05,,,0,6,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_9,2026-03-05,124.53,125.68,1,6,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_7,2026-03-05,50.03,50.14,1,12,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_4,2026-03-05,21.58,21.75,1,19,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_2,2026-03-05,10.13,10.1,1,18,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,raw,2026-03-05,26.13,26.28,2,29,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_10,2026-03-06,,,0,6,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_9,2026-03-06,128.08,128.19,1,6,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_7,2026-03-06,50.82,51.04,1,12,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_4,2026-03-06,20.52,20.67,2,17,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_2,2026-03-06,10.62,10.54,2,17,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,raw,2026-03-06,26.44,26.29,2,28,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_10,2026-03-07,285.13,284.97,1,6,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_9,2026-03-07,128.83,128.34,1,6,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_7,2026-03-07,46.26,45.82,1,12,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_4,2026-03-07,21.49,21.66,2,18,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_2,2026-03-07,10.32,10.27,2,17,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,raw,2026-03-07,27.73,27.66,2,28,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_10,2026-03-08,317.38,319.56,1,6,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_9,2026-03-08,,,0,6,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_7,2026-03-08,46.6,46.54,1,12,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_4,2026-03-08,21.58,21.66,1,17,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_2,2026-03-08,10.95,10.98,2,17,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,raw,2026-03-08,26.85,27.1,3,26,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_10,2026-03-09,,,0,6,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_9,2026-03-09,124.94,123.99,1,6,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_7,2026-03-09,48.83,48.55,1,12,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_4,2026-03-09,21.16,21.37,2,17,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_2,2026-03-09,10.88,10.91,2,18,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,raw,2026-03-09,26.5,26.45,3,29,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_10,2026-03-10,,,0,6,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_9,2026-03-10,127.08,125.87,1,6,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_7,2026-03-10,47.79,47.97,1,12,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_4,2026-03-10,21.26,21.19,1,19,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_2,2026-03-10,10.43,10.42,2,18,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,raw,2026-03-10,26.6,26.71,3,30,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_10,2026-03-11,,,0,6,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_9,2026-03-11,,,0,6,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_7,2026-03-11,47.19,47.61,1,12,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_4,2026-03-11,21.22,21.12,2,19,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_2,2026-03-11,10.28,10.25,2,17,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,raw,2026-03-11,26.17,26.31,3,28,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_10,2026-03-12,295,293.05,1,6,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_9,2026-03-12,122.81,123.06,1,6,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_7,2026-03-12,48.22,48.3,1,12,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_4,2026-03-12,20.56,20.67,2,18,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_2,2026-03-12,10.63,10.7,1,18,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,raw,2026-03-12,27.11,27.37,3,29,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_10,2026-03-13,308.82,307.53,1,6,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_9,2026-03-13,126.37,127.49,1,6,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_7,2026-03-13,46.1,45.99,1,12,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_4,2026-03-13,21.44,21.39,1,18,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_2,2026-03-13,10.93,10.86,1,18,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,raw,2026-03-13,27.27,27.48,2,28,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_10,2026-03-14,,,0,6,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_9,2026-03-14,130.75,130.56,1,6,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_7,2026-03-14,49.68,50.05,1,13,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_4,2026-03-14,22.22,22.15,2,19,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_2,2026-03-14,10.48,10.43,1,18,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,raw,2026-03-14,26.84,26.84,2,26,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_10,2026-03-15,306.51,306.98,1,6,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_9,2026-03-15,128.15,128.62,1,6,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_7,2026-03-15,50.21,50.64,1,11,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_4,2026-03-15,20.24,20.07,2,17,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_2,2026-03-15,10.02,10.06,2,18,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,raw,2026-03-15,27.03,27.05,3,29,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_10,2026-03-16,,,0,6,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_9,2026-03-16,129.48,129.18,1,6,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_7,2026-03-16,45.52,45.73,1,12,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_4,2026-03-16,20.93,20.87,1,19,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_2,2026-03-16,10.31,10.25,2,18,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,raw,2026-03-16,28.01,27.91,2,27,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_10,2026-03-17,,,0,6,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_9,2026-03-17,123.49,124.68,1,6,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_7,2026-03-17,48,48.08,1,12,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_4,2026-03-17,20.87,20.9,2,19,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_2,2026-03-17,10.62,10.56,1,18,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,raw,2026-03-17,26.36,26.38,3,26,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_10,2026-03-18,,,0,6,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_9,2026-03-18,,,0,6,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_7,2026-03-18,51.32,51.59,1,12,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_4,2026-03-18,20.63,20.67,2,17,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_2,2026-03-18,11.18,11.11,1,18,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,raw,2026-03-18,27.19,27.17,3,27,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_10,2026-03-19,,,0,6,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_9,2026-03-19,,,0,6,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_7,2026-03-19,47.7,48.02,1,12,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_4,2026-03-19,21.21,21.22,2,19,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_2,2026-03-19,10.18,10.16,2,19,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,raw,2026-03-19,27.98,27.73,3,29,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_10,2026-03-20,304.43,301.84,1,6,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_9,2026-03-20,129,128.66,1,6,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_7,2026-03-20,49.79,49.71,1,13,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_4,2026-03-20,20.41,20.41,2,17,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_2,2026-03-20,11.08,11.12,2,17,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,raw,2026-03-20,27.11,27.12,2,28,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_10,2026-03-21,289.22,289,1,6,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_9,2026-03-21,123.46,123.8,1,6,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_7,2026-03-21,46.44,46.03,1,12,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_4,2026-03-21,21.48,21.54,1,19,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_2,2026-03-21,10.48,10.38,2,18,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,raw,2026-03-21,25.98,26.22,3,27,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_10,2026-03-22,320.61,320.17,1,6,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_9,2026-03-22,,,0,6,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_7,2026-03-22,48.6,48.75,1,12,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_4,2026-03-22,21.58,21.75,2,18,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_2,2026-03-22,10.83,10.73,2,18,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,raw,2026-03-22,27.47,27.56,3,29,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_10,2026-03-23,,,0,6,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_9,2026-03-23,127.9,128.17,1,6,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_7,2026-03-23,47.84,47.41,1,12,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_4,2026-03-23,20.56,20.37,1,17,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_2,2026-03-23,10.51,10.45,1,18,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,raw,2026-03-23,27.99,27.99,2,27,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_10,2026-03-24,298.85,296.29,1,6,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_9,2026-03-24,,,0,6,seed_csv
Dragon Ball Carddass Hondan Part 1 No.18 Son Gohan,psa_7,2026-03-24,44.46,44.13,1,12,seed_csv
